formula,Tc,composition,category,is_superconductor,0-norm,2-norm,3-norm,5-norm,7-norm,10-norm,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,compound possible,max ionic char,avg ionic char,transition metal fraction,formula_original,requires_high_pressure,has_cuprate_elements,cu_o_ratio,has_iron_pnictide,has_mgb2_elements,hydrogen_fraction,transition_metal_count
Re(1/10)Zr(9/10),4.12,Zr0.9 Re0.1,Other,1,2.0,0.9055385138137417,0.9004113346093702,0.9000030482951563,0.9000000268810894,0.9000000000258118,40.0,75.0,35.0,43.5,6.300000000000001,40.0,44.0,54.0,10.0,45.0,1.8,44.0,91.224,186.207,94.98299999999999,100.7223,17.09694,91.224,2128.0,3459.0,1331.0,2261.1,239.57999999999993,2128.0,4.0,7.0,3.0,4.3,0.5399999999999998,4.0,5.0,6.0,1.0,5.1,0.17999999999999972,5.0,151.0,175.0,24.0,172.6,4.320000000000005,175.0,1.33,1.9,0.5699999999999998,1.387,0.10259999999999994,1.33,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,2.3,0.5399999999999998,2.0,0.0,14.0,14.0,1.4000000000000001,2.5200000000000005,0.0,4.0,21.0,17.0,5.7,3.0600000000000005,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,7.7,0.5399999999999998,8.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,7.7,0.5399999999999998,8.0,14.655,23.195,8.540000000000001,22.341,1.5371999999999995,23.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,194.0,0.0,194.0,0.0,194.0,2.0,0.0,2.3,1.4000000000000001,False,0.0,0.0,0.1,Re0.1Zr0.9,0,0,0.0,0,0,0.0,2
Mo(51/977)Zr(926/977),4.0,Zr0.9478 Mo0.0522,Other,1,2.0,0.9492363667706795,0.9478527755372812,0.9478000960540331,0.9478000002081111,0.9478000000000243,40.0,42.0,2.0,40.1044,0.19790063999999846,40.0,44.0,50.0,6.0,44.313199999999995,0.5937019199999953,44.0,91.224,95.96,4.73599999999999,91.47121920000001,0.4686287155200026,91.224,2128.0,2896.0,768.0,2168.0896000000002,75.99384576000023,2128.0,4.0,6.0,2.0,4.1044,0.19790064000000007,4.0,5.0,5.0,0.0,5.0,0.0,5.0,154.0,175.0,21.0,173.90380000000002,2.0779567199999835,175.0,1.33,2.16,0.8300000000000001,1.373326,0.08212876559999999,1.33,1.0,2.0,1.0,1.9478,0.09895032000000004,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,2.1566,0.29685096000000005,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,2.0,4.1044,0.19790064000000007,4.0,0.0,1.0,1.0,0.0522,0.09895032000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,7.8434,0.29685096000000005,8.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,2.0,7.8956,0.19790064000000007,8.0,15.69,23.195,7.505000000000001,22.803238999999998,0.7426221516000022,23.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,229.0,35.0,195.827,3.463261199999998,194.0,1.9478,0.0,2.1566,0.0,False,0.0,0.0,0.0522,Mo0.0522Zr0.9478,0,0,0.0,0,0,0.0,2
Nb(11/40)Rh(9/20)Ta(11/40),3.965,Ta0.275 Nb0.275 Rh0.45,Other,1,3.0,0.5947688626685159,0.51008681080237,0.4643912990330051,0.453985026092604,0.4506495634778015,41.0,73.0,32.0,51.6,11.770000000000001,45.0,47.0,59.0,12.0,52.675,5.6925,59.0,92.90638,180.94788,88.0415,121.61739650000001,32.631765925,102.9055,2237.0,3290.0,1053.0,2667.65,387.58500000000004,2237.0,5.0,9.0,4.0,6.8,1.98,9.0,5.0,6.0,1.0,5.275,0.39875000000000016,5.0,142.0,170.0,28.0,155.75,12.375,142.0,1.5,2.28,0.7799999999999998,1.8785,0.36134999999999995,2.28,1.0,2.0,1.0,1.2750000000000001,0.3987500000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,5.0,5.525,2.2275,8.0,0.0,14.0,14.0,3.8500000000000005,5.5825000000000005,0.0,5.0,19.0,14.0,10.65,4.592500000000001,9.0,0.0,1.0,1.0,0.7250000000000001,0.39875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,4.4750000000000005,2.2275,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,4.0,5.200000000000001,1.98,3.0,13.64,18.18,4.539999999999999,16.120500000000003,2.2324499999999996,13.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,229.0,4.0,227.20000000000002,1.9799999999999982,225.0,1.2750000000000001,0.0,5.525,3.8500000000000005,False,0.0,0.0,1.0,Nb0.275Rh0.45Ta0.275,0,0,0.0,0,0,0.0,3
La(49/50)Lu(17/1000)Tb(3/1000),3.959,La0.98 Tb0.003 Lu0.017,Other,1,3.0,0.9801520290240693,0.9800017145603767,0.9800000003079248,0.9800000000000662,0.98,57.0,71.0,14.0,57.262,0.5135200000000004,57.0,13.0,41.0,28.0,13.524000000000001,1.0270400000000008,13.0,138.90547,174.9668,36.06133,139.57857225,1.3192804099999995,138.90547,1193.0,1936.0,743.0,1206.9389999999999,27.320439999999856,1193.0,3.0,3.0,0.0,3.0,0.0,3.0,6.0,6.0,0.0,6.0,0.0,6.0,187.0,207.0,20.0,206.62099999999998,0.7428400000000184,207.0,1.1,1.27,0.16999999999999993,1.10322,0.0063111999999999994,1.1,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.997,0.005982000000000002,1.0,0.0,14.0,14.0,0.265,0.5194,0.0,3.0,17.0,14.0,3.262,0.51352,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,8.973,0.05383799999999925,9.0,0.0,5.0,5.0,0.015,0.02991,0.0,5.0,9.0,4.0,8.988000000000001,0.023927999999998686,9.0,28.865,36.8975,8.032500000000002,36.7454650000001,0.29798859999980254,36.8975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022471,0.0022471,3.820070000000001e-05,7.51025762e-05,0.0,194.0,194.0,0.0,194.0,0.0,194.0,2.0,0.0,0.997,0.265,False,0.0,0.0,0.0,La0.98Lu0.017Tb0.003,0,0,0.0,0,0,0.0,1
Ir(9/20)Nb(11/40)Ta(11/40),3.935,Ta0.275 Nb0.275 Ir0.45,Other,1,3.0,0.5947688626685159,0.51008681080237,0.4643912990330051,0.453985026092604,0.45064956347780144,41.0,77.0,36.0,66.0,13.75,77.0,47.0,60.0,13.0,53.125,6.1875,60.0,92.90638,192.217,99.31062000000001,161.8075715,37.89565532500001,192.217,2739.0,3290.0,551.0,2893.55,218.0475000000001,2739.0,5.0,9.0,4.0,6.8,1.98,9.0,5.0,6.0,1.0,5.7250000000000005,0.3987499999999998,6.0,141.0,170.0,29.0,155.3,12.87,141.0,1.5,2.2,0.7000000000000002,1.8425000000000002,0.3217500000000001,2.2,1.0,2.0,1.0,1.725,0.39875,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,4.0,5.075,1.7325000000000002,7.0,0.0,14.0,14.0,10.15,5.5825,14.0,5.0,23.0,18.0,16.95,6.572500000000001,23.0,0.0,1.0,1.0,0.275,0.39875000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,4.0,4.925000000000001,1.7325,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,4.0,5.200000000000001,1.98,3.0,14.21,18.18,3.969999999999999,16.377000000000002,1.9502999999999997,14.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,229.0,4.0,227.20000000000005,1.9799999999999955,225.0,1.725,0.0,5.075,10.15,False,0.0,0.0,1.0,Ir0.45Nb0.275Ta0.275,0,0,0.0,0,0,0.0,3
Ru(11/100)Zr(89/100),3.87,Zr0.89 Ru0.11,Other,1,2.0,0.8967719888578144,0.8905597623293301,0.8900051336751607,0.8900000560158118,0.8900000000740316,40.0,44.0,4.0,40.44,0.7831999999999982,40.0,44.0,56.0,12.0,45.32000000000001,2.349600000000006,44.0,91.224,101.07,9.84599999999999,92.30706,1.9278468000000013,91.224,2128.0,2607.0,479.0,2180.69,93.78820000000005,2128.0,4.0,8.0,4.0,4.44,0.7832000000000003,4.0,5.0,5.0,0.0,5.0,0.0,5.0,146.0,175.0,29.0,171.81,5.678199999999999,175.0,1.33,2.2,0.8700000000000001,1.4257,0.17034599999999994,1.33,1.0,2.0,1.0,1.8900000000000001,0.19579999999999992,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,2.55,0.9789999999999999,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,4.0,4.44,0.7832000000000003,4.0,0.0,1.0,1.0,0.11,0.1958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,5.0,7.45,0.9789999999999999,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,4.0,7.5600000000000005,0.7831999999999997,8.0,13.51,23.195,9.685,22.12965,1.896322999999999,23.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,194.0,0.0,194.0,0.0,194.0,1.8900000000000001,0.0,2.55,0.0,False,0.0,0.0,0.11,Ru0.11Zr0.89,0,0,0.0,0,0,0.0,2
Co(1/5)Th(4/5),3.8,Th0.8 Co0.2,Other,1,2.0,0.8246211251235323,0.8041451517178116,0.8001561890005822,0.8000069752639724,0.8000000762939126,27.0,90.0,63.0,77.4,20.159999999999997,90.0,16.0,58.0,42.0,24.400000000000002,13.440000000000001,16.0,58.933195,232.03806,173.10486500000002,197.417087,55.3935568,232.03806,1768.0,2023.0,255.0,1972.0,81.60000000000001,2023.0,3.0,9.0,6.0,4.2,1.9200000000000002,3.0,4.0,7.0,3.0,6.4,0.9599999999999999,7.0,126.0,206.0,80.0,190.0,25.6,206.0,1.3,1.88,0.5799999999999998,1.416,0.1855999999999999,1.3,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,3.0,1.6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,5.0,5.0,1.6,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,5.0,7.0,1.6,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,5.0,7.0,1.6,8.0,10.245,32.37,22.125,27.945,7.079999999999998,32.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,0.30969424,0.49551078400000004,0.0,194.0,225.0,31.0,218.8,9.919999999999995,225.0,2.0,0.0,3.0,0.0,False,0.0,0.0,0.2,Co0.2Th0.8,0,0,0.0,0,0,0.0,1
Au(3/20)Cu(1/10)La(3/4),3.795,La0.75 Cu0.1 Au0.15,Other,1,3.0,0.7713624310270756,0.7525836818230481,0.7500543131206444,0.7500014516866518,0.7500000078131825,29.0,79.0,50.0,57.5,6.45,57.0,13.0,66.0,53.0,26.049999999999997,19.575,13.0,63.546,196.966569,133.420569,140.07868785,17.06636434499999,138.90547,1193.0,1357.77,164.76999999999998,1231.1265,57.189750000000025,1193.0,3.0,11.0,8.0,5.0,3.0,3.0,4.0,6.0,2.0,5.800000000000001,0.35999999999999943,6.0,132.0,207.0,75.0,188.85,27.225,207.0,1.1,2.54,1.44,1.396,0.44399999999999984,1.1,1.0,2.0,1.0,1.75,0.375,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,9.0,3.25,3.375,1.0,0.0,14.0,14.0,2.1,3.5700000000000003,0.0,3.0,25.0,22.0,7.1,6.1499999999999995,3.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,6.75,3.375,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,7.0,3.0,9.0,11.07,36.8975,25.8275,31.285124999999997,8.418562500000002,36.8975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,225.0,31.0,201.75,11.625,194.0,1.75,0.0,3.25,2.1,False,0.0,0.0,0.1,Au0.15Cu0.1La0.75,0,0,0.0,0,0,0.0,3
Ru(2/25)Zr(23/25),3.79,Zr0.92 Ru0.08,Other,1,2.0,0.9234717104492156,0.9202015941339278,0.9200009148033738,0.9200000049408867,0.9200000000022741,40.0,44.0,4.0,40.32000000000001,0.5888000000000062,40.0,44.0,56.0,12.0,44.96000000000001,1.7664000000000066,44.0,91.224,101.07,9.84599999999999,92.01168000000001,1.4493312000000067,91.224,2128.0,2607.0,479.0,2166.32,70.50880000000015,2128.0,4.0,8.0,4.0,4.32,0.5888000000000002,4.0,5.0,5.0,0.0,5.000000000000001,8.881784197001252e-16,5.0,146.0,175.0,29.0,172.68,4.268799999999994,175.0,1.33,2.2,0.8700000000000001,1.3996,0.1280639999999999,1.33,1.0,2.0,1.0,1.9200000000000002,0.1471999999999999,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,2.4000000000000004,0.7360000000000003,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,4.0,4.32,0.5888000000000002,4.0,0.0,1.0,1.0,0.08,0.1472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,5.0,7.6000000000000005,0.7359999999999995,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,4.0,7.680000000000001,0.5887999999999995,8.0,13.51,23.195,9.685,22.4202,1.4256319999999993,23.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,194.0,0.0,194.00000000000003,2.842170943040401e-14,194.0,1.9200000000000002,0.0,2.4000000000000004,0.0,False,0.0,0.0,0.08,Ru0.08Zr0.92,0,0,0.0,0,0,0.0,2
Ru(7/25)Zr(18/25),3.76,Zr0.72 Ru0.28,Other,1,2.0,0.7725283166331186,0.7338472064013709,0.7212762932753484,0.7201382811442893,0.7200056960315283,40.0,44.0,4.0,41.12,1.612799999999999,40.0,44.0,56.0,12.0,47.36,4.8384,44.0,91.224,101.07,9.84599999999999,93.98088,3.9699071999999953,91.224,2128.0,2607.0,479.0,2262.12,193.13279999999997,2128.0,4.0,8.0,4.0,5.12,1.6128,4.0,5.0,5.0,0.0,5.0,0.0,5.0,146.0,175.0,29.0,166.88,11.692800000000002,175.0,1.33,2.2,0.8700000000000001,1.5736,0.3507840000000001,1.33,1.0,2.0,1.0,1.72,0.4032,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,3.4000000000000004,2.016,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,4.0,5.12,1.6128,4.0,0.0,1.0,1.0,0.28,0.4032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,5.0,6.6,2.016,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,4.0,6.88,1.6128,8.0,13.51,23.195,9.685,20.4832,3.904992,23.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,194.0,0.0,194.0,0.0,194.0,1.72,0.0,3.4000000000000004,0.0,False,0.0,0.0,0.28,Ru0.28Zr0.72,0,0,0.0,0,0,0.0,2
In(7/200)Sb(7/200)Sn(93/100),3.743,In0.035 Sn0.93 Sb0.035,Other,1,3.0,0.9313162728096187,0.9300330469622693,0.9300000280846097,0.9300000000284127,0.9300000000000012,49.0,51.0,2.0,50.0,0.07,50.0,75.0,85.0,10.0,80.0,0.35000000000000003,80.0,114.818,121.76,6.942000000000007,118.68053,0.27037709999999027,118.71,429.75,903.78,474.03,516.39795,27.11674350000005,505.08,13.0,15.0,2.0,14.000000000000002,0.07000000000000166,14.0,5.0,5.0,0.0,5.0,0.0,5.0,139.0,142.0,3.0,139.10500000000002,0.20265000000001693,139.0,1.78,2.05,0.2699999999999998,1.95685,0.01237949999999998,1.96,2.0,2.0,0.0,2.0,0.0,2.0,1.0,3.0,2.0,2.0,0.07,2.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,15.0,2.0,14.000000000000002,0.07000000000000166,14.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,4.0,0.07,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,4.0,0.07,4.0,24.26,33.285,9.024999999999995,32.90875,0.6998249999999989,33.285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,166.0,27.0,141.805,1.6936500000000065,141.0,2.0,2.0,10.0,0.0,False,0.0,0.0,0.0,In0.035Sb0.035Sn0.93,0,0,0.0,0,0,0.0,0
Ru(11/50)Zr(39/50),3.73,Zr0.78 Ru0.22,Other,1,2.0,0.8104319835741924,0.7857907835790106,0.7802782627817415,0.7800158221931071,0.7800002485276775,40.0,44.0,4.0,40.88,1.3728000000000016,40.0,44.0,56.0,12.0,46.64,4.1184,44.0,91.224,101.07,9.84599999999999,93.39012000000001,3.379147200000001,91.224,2128.0,2607.0,479.0,2233.38,164.39280000000008,2128.0,4.0,8.0,4.0,4.88,1.3727999999999998,4.0,5.0,5.0,0.0,5.0,0.0,5.0,146.0,175.0,29.0,168.62,9.952799999999996,175.0,1.33,2.2,0.8700000000000001,1.5214,0.298584,1.33,1.0,2.0,1.0,1.78,0.34319999999999995,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,3.1,1.7160000000000002,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,4.0,4.88,1.3727999999999998,4.0,0.0,1.0,1.0,0.22,0.3432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,5.0,6.9,1.7159999999999997,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,4.0,7.12,1.3727999999999998,8.0,13.51,23.195,9.685,21.064300000000003,3.3238919999999985,23.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,194.0,0.0,194.0,0.0,194.0,1.78,0.0,3.1,0.0,False,0.0,0.0,0.22,Ru0.22Zr0.78,0,0,0.0,0,0,0.0,2
Rh(1/5)Zr(4/5),3.72,Zr0.8 Rh0.2,Other,1,2.0,0.8246211251235323,0.8041451517178116,0.8001561890005822,0.8000069752639724,0.8000000762939126,40.0,45.0,5.0,41.0,1.6,40.0,44.0,59.0,15.0,47.0,4.800000000000001,44.0,91.224,102.9055,11.6815,93.56030000000001,3.7380800000000054,91.224,2128.0,2237.0,109.0,2149.8,34.88000000000011,2128.0,4.0,9.0,5.0,5.0,1.6,4.0,5.0,5.0,0.0,5.0,0.0,5.0,142.0,175.0,33.0,168.4,10.559999999999997,175.0,1.33,2.28,0.9499999999999997,1.52,0.30399999999999994,1.33,1.0,2.0,1.0,1.8,0.32,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,3.2,1.9200000000000002,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,5.0,5.0,1.6,4.0,0.0,1.0,1.0,0.2,0.32000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,6.800000000000001,1.9199999999999997,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,5.0,7.0,1.6,8.0,13.64,23.195,9.555,21.284000000000002,3.057599999999999,23.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,225.0,31.0,200.20000000000002,9.920000000000012,194.0,1.8,0.0,3.2,0.0,False,0.0,0.0,0.2,Rh0.2Zr0.8,0,0,0.0,0,0,0.0,2
In(63/200)Sb(137/200),3.7,In0.315 Sb0.685,Other,1,2.0,0.7539562321514427,0.7065207018250786,0.6877943271157079,0.685424741266742,0.6850289606141556,49.0,51.0,2.0,50.370000000000005,0.8630999999999984,51.0,75.0,85.0,10.0,81.85,4.315500000000002,85.0,114.818,121.76,6.942000000000007,119.57327000000001,2.9958201000000013,121.76,429.75,903.78,474.03,754.46055,204.56764649999997,903.78,13.0,15.0,2.0,14.370000000000001,0.8630999999999998,15.0,5.0,5.0,0.0,5.0,0.0,5.0,139.0,142.0,3.0,139.945,1.2946499999999976,139.0,1.78,2.05,0.2699999999999998,1.96495,0.11651849999999989,2.05,2.0,2.0,0.0,2.0,0.0,2.0,1.0,3.0,2.0,2.37,0.8631,3.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,15.0,2.0,14.370000000000001,0.8630999999999998,15.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,3.63,0.8631,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,3.63,0.8631,3.0,24.26,31.56,7.299999999999997,29.2605,3.150314999999998,31.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,166.0,27.0,157.495,11.65185,166.0,2.0,2.37,10.0,0.0,False,0.0,0.0,0.0,In0.315Sb0.685,0,0,0.0,0,0,0.0,0
Ni(1/4)Th(3/4),3.7,Th0.75 Ni0.25,Other,1,2.0,0.7905694150420949,0.7591472429689157,0.7506162703470459,0.7500489811920582,0.7500012701219063,28.0,90.0,62.0,74.5,23.25,90.0,16.0,61.0,45.0,27.25,16.875,16.0,58.6934,232.03806,173.34466,188.701895,65.00424749999999,232.03806,1728.0,2023.0,295.0,1949.25,110.625,2023.0,3.0,10.0,7.0,4.75,2.625,3.0,4.0,7.0,3.0,6.25,1.125,7.0,124.0,206.0,82.0,185.5,30.75,206.0,1.3,1.91,0.6099999999999999,1.4525000000000001,0.22875,1.3,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,3.5,2.25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,6.0,5.5,2.25,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,6.5,2.25,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,6.5,2.25,8.0,10.32,32.37,22.049999999999997,26.857499999999995,8.26875,32.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.148848675,0.22327301250000003,0.0,225.0,225.0,0.0,225.0,0.0,225.0,2.0,0.0,3.5,0.0,False,0.0,0.0,0.25,Ni0.25Th0.75,0,0,0.0,0,0,0.0,1
